base_fee_per_gas,block_time,gas_limit,gas_price,gas_used,max_fee_per_gas,max_priority_fee_per_gas,priority_fee_per_gas
8965087236,1647072363,215887,11965087236,163754,32477901273,3000000000,3000000000
8965087236,1647072363,212374,10535604836,160305,10535604836,3000000000,1570517600
9575571539,1647069559,215887,11000000000,163754,11000000000,1500000000,1424428461
9575571539,1647069559,251488,11000000000,198896,,,
9575571539,1647069559,259931,11000000000,207225,,,
9575571539,1647069559,305781,11000000000,252583,11000000000,11000000000,1424428461
12403454885,1647069695,257417,13903454885,204732,15504663330,1500000000,1500000000
16087442333,1647098008,215875,17111149215,163742,17111149215,1410000000,1023706882
37879159168,1647463282,215863,39379159168,163730,56680239768,1500000000,1500000000
53064033417,1647466387,306060,54564033417,252682,57098721514,1500000000,1500000000
31003993304,1647403972,284875,100000000000,231828,100000000000,100000000000,68996006696
33142384041,1647450994,215875,34642384041,163742,41972200814,1500000000,1500000000
13683137052,1647424149,215887,15183137052,163754,22480851829,1500000000,1500000000
27063882364,1647102820,215887,28563882364,163754,33970150209,1500000000,1500000000
10927601880,1647070740,230392,11000000000,173241,11000000000,5500000000,72398120
10927601880,1647070740,267972,11000000000,215383,11000000000,3000000000,72398120
10927601880,1647070740,268242,11000000000,148307,,,
10927601880,1647070740,55551,11000000000,55250,11000000000,3000000000,72398120
10927601880,1647070740,215887,11000000000,163754,11000000000,8000000000,72398120
10927601880,1647070740,276563,12000000000,156515,12000000000,3000000000,1072398120
10927601880,1647070740,276563,12000000000,156515,12000000000,1410000000,1072398120
10927601880,1647070740,276563,12000000000,156515,12000000000,2000000000,1072398120
10927601880,1647070740,276563,12000000000,156515,12000000000,1410000000,1072398120
10927601880,1647070740,299911,11000000000,223615,11000000000,3000000000,72398120
10927601880,1647070740,215887,11000000000,163754,11000000000,3000000000,72398120
10927601880,1647070740,268242,11000000000,148307,,,
10927601880,1647070740,268242,11000000000,215407,,,
10927601880,1647070740,215887,11000000000,163754,11000000000,4426464050,72398120
31217730671,1647090942,215887,32717730671,163754,39490765484,1500000000,1500000000
25466471133,1647105799,259907,26966471133,207201,35184522523,1500000000,1500000000
15729338229,1647076208,215887,17229338229,163754,20371184502,1500000000,1500000000
22949242217,1647049990,215887,24449242217,163754,29402657689,1500000000,1500000000
27960506225,1647426732,276529,29460506225,223596,34939759365,1500000000,1500000000
26231322745,1647428508,287432,27731322745,234345,28953494434,1500000000,1500000000
33601435221,1647390232,215887,35101435221,163754,41193868789,1500000000,1500000000
50109869130,1647456527,215887,52109869130,163754,68271343593,2000000000,2000000000
15298986798,1647076848,215863,16798986798,163730,17422938445,1500000000,1500000000
14551740502,1647425644,212386,16051740502,155517,19484879063,1500000000,1500000000
11612987175,1647082349,212350,13112987175,155480,16686267799,1500000000,1500000000
17811093938,1647067264,215887,19094461207,163754,19094461207,1500000000,1283367269
14867014392,1647083615,290784,16367014392,237644,19930987380,1500000000,1500000000
22520518054,1647053410,290789,24020518054,237649,26810920809,1500000000,1500000000
26635242156,1647108281,251553,28135242156,198961,32395346213,1500000000,1500000000
30303720379,1647115289,215875,31803720379,163742,36106702560,1500000000,1500000000
21023765609,1647433263,290808,22523765609,237668,35863344418,1500000000,1500000000
37492841097,1647437262,215887,38992841097,163754,40515871399,1500000000,1500000000
25175629975,1647393015,212374,26675629975,155505,38191219845,1500000000,1500000000
37588948690,1647475088,215887,38998948690,163754,39449825132,1410000000,1410000000
12996459288,1647070781,215887,14926810744,163754,14926810744,2000000000,1930351456
22668460632,1647045352,293198,23892945382,240037,23892945382,1500000000,1224484750
24512885444,1647053694,215887,26012885444,163754,33147937134,1500000000,1500000000
29994399777,1647426756,215887,31494399777,163754,36450632782,1500000000,1500000000
27790004832,1647434806,215887,29290004832,163754,34013520964,1500000000,1500000000
28483731791,1647442016,215887,29983731791,163754,37573171360,1500000000,1500000000
24103223357,1647117468,290772,25603223357,237632,25908662323,1500000000,1500000000
20212383449,1647048500,215887,21712383449,163754,23541229944,1500000000,1500000000
11856661606,1647060724,215887,13356661606,163754,17202559968,1500000000,1500000000
11856661606,1647060724,276570,13356661606,223622,15000000000,1500000000,1500000000
18759868799,1647415996,215887,19785650589,163754,22560682029,1025781790,1025781790
33804536872,1647399411,215887,35304536872,163754,49597297813,1500000000,1500000000
8757356612,1647077406,215887,10000000000,163754,,,
8757356612,1647077406,215817,10082483892,163742,10082483892,2000000000,1325127280
8757356612,1647077406,276521,10082756612,223572,10202276964,1325400000,1325400000
8757356612,1647077406,259878,10100000000,207157,,,
8757356612,1647077406,274118,10167356612,221205,10279370459,1410000000,1410000000
